#  file: fsfProjectLicenses2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.license, pi.datasource_id 
#  FROM fsf_project_licenses pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.license
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	license	datasource_id
3548	ccrtp	GPLv2orlater	221
3547	ccruncher	GPLv2orlater	221
3546	ccrypt	GPLv2orlater	221
3545	ccscript	GPLv2orlater with exception	221
3544	ccvisu	LGPLv2.1orlater	221
3543	ccvssh	GPLv2	221
5154	CD-ROMControl	GPLv2orlater	221
3542	cdargs	GPLv2orlater	221
3541	cday-php	GPLv2orlater	221
6266	cdblib	Expat	221
3540	cdcd	GPLv2	221
3539	cdda2wav	GPLv2	221
3538	cdfly	GPLv2orlater	221
5153	CDfs	GPLv2orlater	221
3537	cdparanoia	GPLv2orlater	221
3536	cdrdao	GPLv2orlater	221
3535	cdrom	GPLv2orlater	221
3534	cdrtools	GPLv2	221
3533	cdrtoolsdvdextensions	GPLv2orlater	221
3532	cds-php	GPLv2	221
5356	cdsindico	GPLv2orlater	221
5356	cdsindico	LGPLv2.1	221
5152	CE	BSD_3Clause	221
5115	Cedar	GPLv2	221
5597	ceegeye	GPLv2	221
3531	celebrat	GPLv2	221
6026	celementtree	Expat	221
6026	celementtree	X11	221
5964	celery	BSD_2Clause	221
3530	celestia	GPLv2orlater	221
3529	centerICQ	GPLv2orlater	221
3528	cereal	GPLv2	221
3527	cerebral_procreation	GPLv2orlater	221
6033	certi	GPLv2orlater	221
6033	certi	LGPLv2.1	221
3526	cervisia	GPLv2	221
5151	CFClient	GPLv2orlater	221
5150	CFDG	GPLv2orlater	221
3525	cfengine	GPLv2orlater	221
5149	CFL	LGPL	221
5114	Cflow	GPLv2orlater	221
3524	cflow	GPLv3orlater	221
3523	cflow2vcg	GPLv2	221
3522	cfs-el	GPLv2orlater	221
3521	cfv	GPLv2orlater	221
3520	cgal	LGPLv2	221
3520	cgal	QPL	221
5148	CGI-Cache	GPLv2	221
5147	CGI-Irc	GPLv2orlater	221
3519	cgi-util	LGPL	221
5146	CGICalendar	GPLv2	221
3518	cgicc	GFDL	221
3518	cgicc	GPLv2	221
3517	cgipaf	GPLv2orlater	221
3516	cgipplib	GPLv2orlater	221
3515	cgiutils	GPLv2orlater	221
3514	cgixx	BSD_3Clause	221
6053	cgkit	Expat	221
6053	cgkit	MPL1.1	221
3513	cgoban	GPLv2	221
3512	chaco	LGPL	221
3511	change	GPLv2orlater	221
3510	changedfiles	GPLv2	221
3509	changepassword	GPLv2	221
3508	changesuffix	GPLv2orlater	221
3507	changetrack	GPLv2orlater	221
3506	chaosircd	GPLv2orlater	221
3505	character_entry_toolkit	GPLv2orlater	221
5423	charlearn	GPLv3orlater	221
5113	Charlemagne	GPL	221
3504	chars	GPLv2	221
3503	chart	GPLv3orlater	221
6267	chatrelater	Expat	221
3502	chatsniff	GPLv2orlater	221
3501	chbg	GPLv2	221
5112	CheapThreads	LGPL	221
3500	check	LGPL	221
3499	checkal	GPLv2	221
5111	CheckBookTracker	GPLv2orlater	221
5107	Checkbot	Perl	221
3498	checker	GPLv2	221
5573	checkers	GPLv2	221
5573	checkers	X11	221
3497	checkgmail	GPLv2orlater	221
5110	CheckInstall	GPLv2orlater	221
3496	checkmate	GPLv2orlater	221
3495	checkpassword-pam	GPLv2orlater	221
3494	checkstyle	LGPL	221
3493	checksuite	GPLv2	221
5109	CheckUPS	BSD_3Clause	221
3492	checkurls	GPLv2orlater	221
5108	CheckWebsite	GPLv2	221
6117	cheese	GPLv2orlater	221
5106	CheetahTemplate	X11	221
3491	chemtool	GPLv2	221
6163	cherrypy	BSD_3Clause	221
3490	chess	GPLv2	221
3489	chessx	GPLv2	221
5744	chestnut	GPLv2orlater	221
5745	chestnutpm	LGPLv3	221
3488	chgen	GPLv2	221
3487	chgrep	GPLv2orlater	221
3485	chicken	BSD_3Clause	221
3486	chicken-il	GPLv2orlater	221
5660	chipmunk	Expat	221
3484	chirpy	GPLv2orlater	221
3483	chkbk	GPLv2orlater	221
3482	chkrootkit	GPLv2orlater	221
5105	ChkTeX	GPLv2orlater	221
5676	chomoko	GPLv3	221
3481	choose	GPLv2	221
5978	choqok	GPLv3orlater	221
3480	chpox	GPLv2orlater	221
3479	christine	GPLv2orlater	221
6118	chronojump	GPLv2orlater	221
6118	chronojump	X11	221
3478	chronos	GPLv2orlater	221
3476	chrootbin	GPLv2orlater	221
5104	Chrootbin	GPLv2orlater	221
3477	chroot_safe	X11	221
3475	chrpath	GPLv2	221
3474	chungles	GPLv2orlater	221
3473	chupa	GPLv2	221
5801	church	GPLv2	221
3472	churchinfo	GPLv2	221
5145	CIA	GPLv2orlater	221
3471	cilk	GPLv2orlater	221
3470	cim	GPLv2	221
5143	CImg	GPLv2orlater	221
5102	Cinelerra	GPLv2	221
3469	cinepaint	GPLv2	221
5103	CinePaint	GPLv2orlater	221
5144	CINT	CINT	221
3468	circuslinux	GPLv2	221
3467	cish	GPL	221
3466	citadel	GPLv2	221
3465	citecrm	GPLv2	221
3464	citrusdb	GPLv2	221
3463	civil	GPLv2orlater	221
5101	Cjukebox	GPLv2	221
3462	cko	GPLv2	221
3461	cksfv	GPLv2orlater	221
3460	cl2html	GPLv2orlater	221
3459	clabbers	GPLv2orlater	221
3458	clanlib	LGPL	221
3457	claraocr	GPLv2orlater	221
3456	claroline	GPLv2orlater	221
3455	class	GPLv2orlater	221
5100	Class-Date	Perl	221
5099	Class-XPath	Perl	221
3454	classpath	GPLv2orlater with exception	221
3453	classpathx	GPLv2orlater	221
6104	clawsker	GPLv3orlater	221
5298	clawsmail	GPLv3orlater	221
3452	cleanlinks	BSD_4Clause	221
3451	cleansweep	ARTISTIC	221
6427	clearance	Expat	221
5098	ClearHealth	GPLv2	221
5740	clearlooks	GPLv2orlater	221
5401	clearsilver	Apache2.0	221
6268	clee	Expat	221
5142	CLEX	GPLv2	221
5141	CLHep	BSD_3Clause	221
5690	clickheat	GPLv2	221
5844	clientform	BSD_3Clause	221
5844	clientform	Zope	221
6269	clienttable	Expat	221
5390	clipperz	AGPLv3 or later	221
3450	clisp	GPLv2	221
5394	clive	GPLv2orlater	221
5394	clive	LGPLv2.1orlater	221
5140	CLN	GPLv2orlater	221
3449	cloak	GPLv2orlater	221
3448	closedShop	GPL	221
3447	clpb	LGPLv2	221
3446	clunixtools	GPLv2orlater	221
5097	ClusterIt	BSD_AdClause	221
5096	ClusterSSH	GPLv2	221
6303	clzip	GPLv3orlater	221
3445	cmail	BSD_2Clause	221
5138	CMake	BSD_AdClause	221
3444	cmdftp	GPLv3orlater	221
6270	cmdln	Expat	221
3443	cms-bandits	GPLv2	221
3442	cmsimple	AGPLv3 or later	221
5139	CMUCL	PublicDomain	221
3441	cn	GPLv3orlater	221
3440	coas	GPL	221
5094	CoaSim	GPLv2	221
5095	CoaSim-gui	GPLv2	221
5137	COBOLforgcc	GPLv2	221
3439	coccinella	GPLv2orlater	221
3438	code2html	X11	221
5093	CodeBlue	GPL	221
5092	CodeBrowser	GPLv2orlater	221
5497	codefu	GPLv2	221
6397	codepy	Expat	221
3436	codestriker	GPLv2	221
5965	codetools	BSD_3Clause	221
5091	CodeWorker	LGPLv2.1orlater	221
3437	code_blocks	GPLv2orlater	221
6429	coffeescript	Expat	221
3435	coin	GPLv2	221
3434	coldstore	GPLv2	221
3433	collectd	GPLv2	221
5090	ColorDiff	GPLv2orlater	221
3432	colorexplorer	GPLv2orlater	221
3431	colorifer	GPLv2	221
5720	colormouse	PublicDomain	221
3430	colorsvn	GPLv2	221
5966	colubrid	BSD_3Clause	221
3429	comanche	GPLv2orlater	221
6164	comancheserver	BSD_3Clause	221
3428	combine	GPLv2orlater	221
3427	comfigure	GPLv2	221
3426	comicman	Artistic	221
5089	Comix	GPLv2orlater	221
3425	commoncpp	GPLv2orlater	221
5088	CommonLispSQL	LLGPL	221
3424	comoblog	GPLv2orlater	221
6271	compactpath	Expat	221
3423	compare	GPLv2orlater	221
5087	Compare	GPLv2orlater	221
3422	compilercache	GPLv2	221
6305	compiz	GPLv2orlater	221
6305	compiz	LGPLv2.1	221
6305	compiz	X11	221
6307	compizpluginsextra	GPLv2orlater	221
6306	compizpluginsmain	GPLv2orlater	221
6272	complete	X11	221
3421	conc	GPLv2	221
5967	concurrence	BSD_3Clause	221
3420	condenser	X11	221
5086	Condict	GPLv2orlater	221
5085	Cone	GPLv2	221
5608	conexus	GPLv3	221
5608	conexus	LGPLv2.1	221
5608	conexus	MPL1.1	221
5084	Config-General	Perl	221
6238	configobj	BSD_3Clause	221
5307	confix	LGPLv2.1orlater	221
5503	conflux	GPLv2orlater	221
3419	confstore	GPLv2	221
3418	conglomerate	GPL	221
5083	ConnMon	GPLv2orlater	221
3417	cons	GPLv2	221
3416	conserver	BSD_AdClause	221
3415	console_download	GPLv2orlater	221
5082	ContactForm	GPLv2orlater	221
3414	contract	GPL	221
5080	ConvertFromSSI	GPLv2orlater	221
5081	ConvertFS	GPLv2	221
3413	convmv	GPLv2	221
3412	cook	GPLv2	221
3411	cool3s	GPLv2	221
3410	cooledit	GPLv2orlater	221
5079	Copyurlplus	MPL1.1	221
5464	coq	LGPLv2.1	221
3409	core-restart	SimplePermissiveNoNonWarranty	221
3408	coreutils	GPLv3orlater	221
3407	coriander	GPL	221
3406	corkscrew	GPLv2	221
5418	cornelios	GPLv2	221
3405	coronet	LGPLv2.1orlater	221
3404	cosign	GPL	221
5492	couchdb	Apache2.0	221
5969	couchdbfuse	BSD_3Clause	221
6150	couchdbkit	BSD	221
6150	couchdbkit	BSD_3Clause	221
6150	couchdbkit	X11	221
5968	couchdblib	BSD_3Clause	221
6151	couchql	Apache2.0	221
3403	count	GPLv2orlater	221
3401	courier	GPLv2orlater	221
3402	courier-IMAP	GPLv2orlater	221
5970	coverage	BSD_2Clause	221
3400	cowbell	GPLv2orlater	221
3399	cowloop	GPLv2orlater	221
3398	cpc	GPLv2	221
5136	CPG	GPLv2	221
3397	cpio	GPLv3orlater	221
3396	cplay	GPLv2orlater	221
5135	CPlusPlusDoc	GPLv2orlater	221
3395	cpp2latex	GPLv2orlater	221
3394	cpphs	LGPLv2.1	221
6341	cppi	GPLv3orlater	221
5078	CppSockets	GPLv2orlater	221
3393	cpre	GPLv2orlater	221
3392	cpsed	GPLv2orlater	221
3391	cpufreq	GPLv2orlater	221
3390	cpuid	GPLv2	221
3389	cpulimit	GPLv2orlater	221
3388	craigslist-finder	GPLv2orlater	221
3387	crawltrack	GPLv2orlater	221
6273	crcmod	Expat	221
3386	creamcrm	GPLv2	221
3385	createusers	GPLv2	221
6278	creoleparser	Expat	221
3384	criawips	GPLv2orlater	221
3383	cricket	GPLv2orlater	221
5077	CricketScoreboard	GPLv2orlater	221
3382	crikey	GPLv2orlater	221
3381	crip	GPLv2	221
5134	CRM114	GPLv2	221
5076	CrocoPat	LGPLv2.1orlater	221
3380	cron	GPLv2orlater	221
3379	cronolog	GPLv2	221
3378	cronwrap	GPLv2orlater	221
3377	crossfire	GPLv2orlater	221
3376	crossroadsloadbalancer	GPLv2	221
3375	crowdesigner	GPLv2orlater	221
3374	crucible	GPLv2orlater	221
5297	crun	GPLv2orlater	221
3373	cryptkeeper	GPLv2	221
3372	cryptmount	GPLv2orlater	221
3371	cryptomail	GPLv2orlater	221
3370	cryptonit	GPLv2	221
5075	CryptoTools	GPLv2	221
5755	csbuddy	GPLv2	221
3368	cscope	BSD_3Clause	221
3369	csCSSc	GPLv2	221
3367	cssc	GPLv3	221
3366	cssed	GPLv2orlater	221
3365	cssmerge	GPLv2orlater	221
3364	cssutils	LGPL	221
3363	csv2latex	LGPLv2.1	221
3362	csv2mysql	GPLv2	221
5974	csvcat	Python	221
5975	csvutils	BSD_3Clause	221
3361	ctalk	GPLv2orlater	221
5133	CTC	GPLv2orlater	221
5074	CtoCpp	GPLv2orlater	221
3360	ctools	GPLv2orlater	221
3359	ctrlproxy	GPLv2orlater	221
5132	CTSim	GPLv2orlater	221
3358	ctypes	X11	221
3357	cuetools	GPLv2orlater	221
3356	cuiterm	GPLv2orlater	221
3355	cups	GPLv2	221
3355	cups	LGPLv2	221
3354	curator	GPLv2orlater	221
3353	curl	X11	221
3352	current	GPLv2	221
5131	CUT	BSD_3Clause	221
5072	CuteFlow	BSD_3Clause	221
5073	CuTest	zlib	221
3351	cutmp3	GPLv2	221
3350	cutter	GPLv2	221
3349	cveyetracker	GPLv2orlater	221
3348	cvs	GPLv2orlater	221
3347	cvs2cl	GPLv2	221
3346	cvs2html	GPLv2orlater	221
3345	cvsauth	GPLv2	221
5071	CvsBrancher	Perl	221
3344	cvschk	GPLv2	221
3343	cvsd	GPLv2	221
3342	cvsdelta	LGPL	221
3341	cvsfs	GPLv2orlater	221
3340	cvsgraph	GPLv2	221
5130	CVSHistory	BSD_3Clause	221
5070	CvsKnit	BSD_3Clause	221
3339	cvsnt	GPL	221
3338	cvsphpview	GPLv2orlater	221
3337	cvsplot	GPLv2	221
5126	CVSps	GPLv2orlater	221
5129	CVSSearch	GPLv2orlater	221
3336	cvsstat	GPLv2orlater	221
5128	CVSToys	BSD_3Clause	221
5127	CVSTrac	GPLv2orlater	221
3335	cvsweb	BSD_3Clause	221
3334	cw	GPLv2orlater	221
5124	CWcal	GPLv2orlater	221
3333	cwdaemon	GPLv2orlater	221
5123	CWirc	GPLv2	221
3332	cwm	BSD_3Clause	221
5069	CwMtx	LGPLv2.1orlater	221
3583	cWriter	GPLv2orlater	221
3331	cwtext	GPLv2orlater	221
5125	CWXML	LGPLv2.1orlater	221
3330	cxcl	GPLv2orlater	221
3329	cxmon	GPLv2orlater	221
5068	Cxref	GPLv2	221
5067	CxxTest	LGPLv2.1	221
3328	cyberbrau	GPLv2orlater	221
3327	cyberradio1	GPLv2orlater	221
5066	Cymbaline	GPLv2	221
5648	cytadela	GFDL	221
5648	cytadela	GPLv3orlater	221
6152	cython	Apache2.0	221
3326	cz2cz	GPLv2orlater	221
3325	d	GPLv2orlater	221
5715	dabo	BSD_2Clause	221
5715	dabo	Creative Commons Attribution Share-Alike 2.5	221
5715	dabo	Expat	221
5065	DACT	GPLv2orlater	221
5047	DadaMail	GPLv2orlater	221
3324	daemon	GPLv2	221
6017	daemonize	BSD_3Clause	221
3323	dailystrips	GPLv2	221
6182	dajax	BSD_3Clause	221
5331	danican	GPLv2orlater	221
3322	danpei	GPLv2orlater	221
5046	DansTuner	GPLv2orlater	221
5045	Dante	GPL	221
3321	dap	GPLv2orlater	221
3320	dar	GPLv2orlater	221
3319	darcs	GPLv2	221
5044	Darius-Tools	GPLv2orlater	221
3318	darkstat	GPLv2	221
3317	dartool	GPLv2orlater	221
3316	darwin2k	GPLv2	221
3315	dasher	GPLv2orlater	221
3314	dat	GPLv2orlater	221
3313	dat2dxf	GPLv2	221
3312	datacapturetool	GPLv2	221
6060	datacatalogdatagov	BSD_3Clause	221
5538	datamine	Perl	221
5332	datamonster	GPLv2	221
5043	DataparkSearch	GPLv2orlater	221
5042	Date-Calc	Perl	221
3311	dav	GPLv2orlater	221
5041	DaveDAP	GPLv2orlater	221
6072	davical	GPLv2	221
6072	davical	LGPLv2.1	221
3310	dayplanner	GPLv3orlater	221
3309	dazuko	GPLv2orlater	221
3308	dbacl	GPLv2orlater	221
5064	DBACompanion	GPLv2orlater	221
3307	dbench	GPLv2orlater	221
3306	dbg	LGPLv2	221
5063	DBGClient	DBG License v.3.0	221
5062	DBGServer	DBG License v.3.0	221
5061	DBI-Frame	BSD_3Clause	221
5060	DBIx-Browse	GPLv2orlater	221
5059	DBIx-Simple	PublicDomain	221
5058	DBLIB	LGPLv2	221
3305	dbtoy	GPLv2orlater	221
3304	dbug	PublicDomain	221
3303	dce	LGPLv2.1	221
3302	dcl	GPLv2	221
3301	dcp	GPLv2orlater	221
3300	ddc-concordance	LGPLv2.1	221
3299	ddclient	GPLv2	221
3298	ddd	GPLv2orlater	221
3297	ddrescue	GPLv3orlater	221
3296	dead-souls	GPLv2	221
3295	deal.II	QPL	221
6219	debea	GPLv3	221
6219	debea	LGPLv3	221
3293	debfoster	GPLv2	221
5756	deblib	GPLv2	221
3292	deborphan	Artistic	221
3292	deborphan	GPLv2orlater	221
3291	debris	GPLv2orlater	221
5040	DebSync	GPLv2orlater	221
5039	DebtPayoff	GPLv2	221
3294	deb_creator	GPLv2	221
3290	decibel	LGPLv2.1	221
5976	decorator	Python	221
3289	decreasoner	Common Public License	221
3288	deduce	GPLv2orlater	221
3287	deepofix	GPLv2orlater	221
3286	defendguin	GPLv2	221
3285	dejagnu	GPLv2	221
3284	dejavu	DejaVuLicense	221
5432	deki	GPLv2orlater	221
5432	deki	LGPLv2.1orlater	221
5656	deliantraarchetypes	AGPLv3 or later	221
5656	deliantraarchetypes	GPLv3	221
5657	deliantraclient	BSD_3Clause	221
5657	deliantraclient	Creative Commons Attribution 2.0	221
5657	deliantraclient	GPLv2	221
5657	deliantraclient	other	221
5657	deliantraclient	Sleepycat	221
5654	deliantramaps	AGPLv3 or later	221
5654	deliantramaps	GPLv3	221
5655	deliantraserver	AGPLv3 or later	221
5655	deliantraserver	GPLv3	221
3283	deluge	GPLv2	221
3282	delvj	GPLv2orlater	221
3280	denemo	GPLv2	221
5057	DENIM	BSD_AdClause	221
5038	Denu	GPLv2orlater	221
3279	deplate	GPLv2	221
3278	depot	BSD_AdClause	221
3277	deroff	GPLv2	221
3276	desktop-data-manager	GPLv2	221
5330	desmume	GPLv2orlater	221
3275	detect	GPLv2orlater	221
3274	detox	BSD_3Clause	221
3273	deutex	GPLv2orlater	221
3272	devfsd	GPLv2	221
3271	devhelp	GPLv2orlater	221
5037	DevIL	LGPL	221
3270	devlabel	GPLv2orlater	221
3269	dforum	GPLv2	221
5983	dgalertclassic	GPLv3orlater	221
3268	dgps	GPLv2orlater	221
5360	dguardian	GPLv2orlater	221
5056	DHEX	GPLv2	221
3267	di	Zlib	221
3266	dia	GPLv2orlater	221
3264	dia2code	GPLv2	221
3265	dia2code-ruby	LGPLv2.1	221
3263	dia2sql-stl	GPLv2orlater	221
5036	DiaCanvas2	GPLv2	221
5035	Diakonos	GPLv2orlater	221
3261	diakonos	GPLv2orlater	221
3260	dialfox	GPLv1	221
5371	diap	GPLv3	221
3259	diapergluforth	GPLv2orlater	221
3262	diaSCE	GPLv2orlater	221
5055	DIBS	BSD_3Clause	221
5746	dico	GPLv3orlater	221
5746	dico	LGPLv2.1orlater	221
3258	dictator	GPLv2orlater	221
3257	diction	GPLv2orlater	221
5524	dieharder	GPLv2orlater	221
3255	dietlibc	GPLv2orlater	221
3254	diettracker	GPLv2orlater	221
3256	diet_monger_ass_kicker	PublicDomain	221
3253	dif	GPLv2	221
3252	diffstat	BSD_2Clause	221
3251	diffutils	GPLv2	221
3250	digest	GPLv2orlater	221
6139	digikam	CeCILLv2	221
6139	digikam	Expat	221
6139	digikam	GFDL	221
6139	digikam	GPLv2	221
6139	digikam	LGPLv2.1	221
3249	digitaldj	GPLv2orlater	221
5498	dili	GPLv2	221
3248	dillo	GPLv3orlater	221
3247	dimnum	GPLv2	221
3246	ding	GPLv2orlater	221
5034	Diogene87	GPLv2orlater	221
3245	diogenes	GPLv2orlater	221
6159	dionysus	GPLv3orlater	221
6237	diqt	GPLv2orlater	221
6237	diqt	LGPLv2.1orlater	221
3244	dirac	GPLv2	221
3244	dirac	LGPLv2.1	221
3244	dirac	MPL1.1	221
3243	diradm	GPLv2orlater	221
3242	dircproxy	GPL	221
5032	DirectFB	LGPLv2orlater	221
3241	directnet	GPLv2orlater	221
5031	DirectoryAdministrator	GPLv2orlater	221
3240	directorym	GPL	221
6431	directorywatcher	Expat	221
5030	DireqCafe	GPLv2orlater	221
6381	diri	BSD_3Clause	221
6381	diri	Expat	221
5033	DirList	GPLv2orlater	221
3239	dirogg	GPLv2orlater	221
3238	dirsync	GPL	221
3237	disccover	GPLv2	221
5802	discord	GPLv2	221
3236	discust	LGPLv2.1orlater	221
3235	dish	GPLv2orlater	221
3233	diskfree	GPLv2	221
3232	disktype	X11	221
3234	diskWriggler	GPLv2	221
3231	displayusers	GPLv2orlater	221
3230	dissent_project	GPLv2orlater	221
3229	distcc	GPLv2orlater	221
5029	Distribulator	BSD_3Clause	221
5532	ditz	GPLv3	221
3228	divfixpp	GPLv2orlater	221
5460	divine	GPLv2orlater	221
6280	djalog	Expat	221
5352	django	BSD_3Clause	221
6281	djblets	BSD_2Clause	221
6281	djblets	Expat	221
3227	djgpp	GPLv2orlater	221
3226	djmount	GPLv2orlater	221
3225	djvu	GPLv2orlater	221
3224	dkimap	GPLv2	221
6075	dkopp	GPLv3	221
3223	dlume	GPLv2orlater	221
5054	DMD	GPLv2orlater	221
5698	dmenu	Expat	221
3222	dmi	GPLv2	221
3221	dmidecode	GPLv2orlater	221
5593	dmtl	GPLv2	221
5053	DMTools	GPLv2orlater	221
5052	DNRD	GPLv2orlater	221
5051	DNSFloodDetector	GPLv2orlater	221
3220	dnshistory	GPLv2orlater	221
3219	dnsmasq	GPLv2	221
3218	dnstracer	BSD_2Clause	221
5757	dnuos	GPLv2	221
3217	doalarm	GPLv2	221
3216	dobackup.pl	GPLv2orlater	221
3215	docarc	GPLv2	221
3214	docbook2X	X11	221
5028	DocBookXSLStylesheets	X11	221
5027	DocFrac	GPLv2orlater	221
3213	dockboard	GPLv2orlater	221
3212	docker	GPLv2orlater	221
3211	doclifter	GPLv2	221
3210	docmgr	GPLv2	221
6282	doctesttools	Expat	221
5825	docutils	BSD_3Clause	221
5825	docutils	GPLv2	221
5825	docutils	PublicDomain	221
5825	docutils	Python	221
5825	docutils	Python 2.3	221
5825	docutils	Python2.1.1	221
5300	docvert	GPLv3orlater	221
3209	dogtail	GPLv2orlater	221
6283	doit	Expat	221
5026	Dokeos	GPLv2orlater	221
5393	dolphin	GPLv2orlater	221
3208	domainhunter	GPLv2orlater	221
3207	dominion	GPLv2orlater	221
5025	Doodle	GPLv2orlater	221
5024	Doorman	GPLv2orlater	221
5406	dope	GPLv2orlater	221
3206	dopi	GPLv2orlater	221
5023	Dosage	GPLv2orlater	221
3205	doschk	GPLv2orlater	221
6284	dot2tex	Expat	221
3204	dotmode.el	GPLv1orlater	221
5555	dotnetwikibot	X11	221
3203	dovecot	X11	221
3202	dox	GPLv2orlater	221
3201	doxygen	GPLv2orlater	221
3200	doxymacs	GPLv2orlater	221
3199	dparser	BSD_3Clause	221
3198	dragbox	GPLv2orlater	221
3197	drall	GPLv2orlater	221
3196	drapes	GPLv2orlater	221
3195	drawpile	SimplePermissiveNonWarranty	221
3194	drbd	GPLv2orlater	221
5022	DrGenius	GPLv2orlater	221
3193	drgeo	GPLv2orlater	221
3192	drill	GPLv2	221
3191	drip	GPLv2	221
3190	drivel	GPLv2orlater	221
5018	DrlFT	X11	221
5021	DrPython	GPLv2orlater	221
5020	DrQueue	GPLv2	221
3189	drraw	BSD_AdClause	221
5019	DrScheme	GPLv2orlater	221
5050	DRT	GPLv2	221
3188	druid	GPLv2	221
3187	drunkifier	GPLv2	221
3186	drupal	GPLv2orlater	221
5759	dsacheck	GPLv2orlater	221
5758	dsalib	GPLv2	221
5049	DSPAM	GPLv2orlater	221
6423	dtach	GPLv2	221
3185	dtemplate	Perl	221
3184	dtl	X11	221
5048	DUlog	GPLv2	221
3183	dump	BSD_3Clause	221
5487	dune-common	GPLv2 with exception	221
5488	dune-grid	GPLv2 with exception	221
5490	dune-grid-how-to	GPLv2 with exception	221
5489	dune-istl	GPLv2 with exception	221
5017	Duo	GPLv2orlater	221
5016	DupeFinder	GPLv2orlater	221
3182	duplicate_music_matcher	GPLv2	221
3181	duplicity	GPLv2orlater	221
3180	dupmerge	GPLv2	221
3179	dupseek	GPLv2	221
3178	duro	GPLv2orlater	221
3177	duty-roaster	GPLv2	221
3176	dvbcut	GPLv2	221
3175	dvbsnoop	GPLv2orlater	221
5328	dvc	GPLv2orlater	221
3174	dvd-baker	GPLv2orlater	221
3173	dvdisaster	GPLv2orlater	221
3172	dvdrip	GPLv2	221
3172	dvdrip	Perl	221
3171	dvdripomatic	GPLv2orlater	221
3170	dvdriptools	GPLv2orlater	221
3169	dvdstyler	GPLv2	221
3168	dvipng	GPLv2	221
3167	dvupicts	GPLv2	221
3166	dwm	Expat	221
3165	dwscan	GPLv2orlater	221
3164	dynalbum	GPLv2orlater	221
5015	DynamicProbes	GPLv2	221
5694	dynobj	BSD_3Clause	221
3163	dynpet	GPLv2orlater	221
3162	dz	GPLv2orlater	221
5012	E	GPLv2	221
3161	e	PublicDomain	221
5014	E-CELL	GPLv2orlater with exception	221
5013	E-xmms	GPLv2	221
5477	e107	GPLv2	221
3160	e2fsprogs	GPLv2orlater	221
3159	e3	GPLv2orlater	221
5457	eaglemode	GPLv3	221
3153	earm2ipa	GPLv2orlater	221
4993	Earth3D	GPLv2orlater	221
3152	easybench	GPLv2	221
4992	EasyBookmarks	SimplePermissiveNoNonWarranty	221
3151	easychains	GPLv2	221
4991	EasyFirewall	GPLv2orlater	221
5514	easyframework	MPL1.1	221
4990	Easymacs	GPLv2orlater	221
3150	easypos	GPLv2	221
3149	easytag	GPLv2orlater	221
4989	Easyval	LGPL	221
5519	ebackup	GPLv3	221
3148	eboard	GPLv2	221
3147	eboxy	GPLv2	221
3146	ec	Perl	221
5777	ecasound	BSD_2Clause	221
5777	ecasound	GPLv2	221
5777	ecasound	LGPLv2.1	221
5011	ECB	GPLv2orlater	221
3145	ecc	LGPL	221
3144	ecgnosis	GPLv2orlater	221
3143	echolot	GPLv2orlater	221
3142	echoping	GPLv2	221
3141	eclipse	EPL	221
5010	ECNCheck	GPLv2	221
5431	ectorrent	GPLv2orlater	221
3140	ed	GPLv3orlater	221
3139	eddi	GPLv2orlater	221
3138	edictionary	GPLv2orlater	221
3137	editline	BSD	221
5350	editra		221
3136	edma	GPLv2	221
3135	eel	LGPL	221
3134	eev	GPLv2orlater	221
3132	efax	GPLv2	221
3133	efax-gtk	GPLv2orlater	221
3131	effecTV	GPL	221
3130	efsane	GPLv2orlater	221
3129	eggdrop	GPLv2orlater	221
3128	egveyo	GPLv2orlater	221
5009	EHS	LGPLv2.1	221
5008	EICS	GPLv2orlater	221
3127	ejabberd	GPLv2 with exception	221
3126	eject	GPLv2	221
5741	ekd	GPLv3	221
3125	ekiga	GPLv2orlater	221
3124	ekvixcms	GPLv3orlater	221
5309	elate	GPLv2orlater	221
3123	elca	GPLv2	221
3122	electowidget	GPLv2orlater	221
3121	electric	GPLv3orlater	221
4988	ElectricFence	GPLv2	221
3120	elemental_clinc	GPLv2orlater	221
5702	elementtree	Expat	221
5988	eletor	GPLv1	221
5007	ELF	GPLv2	221
3119	elf	GPLv2	221
3118	elfelli	GPLv2orlater	221
6288	elgg	BSD_3Clause	221
6288	elgg	Expat	221
6288	elgg	GPLv2	221
6288	elgg	LGPLv2	221
6288	elgg	other	221
3117	eli	GPLv2	221
3116	elib	GPLv2	221
4987	Elinks	GPLv2	221
3114	elm	PublicDomain	221
4986	Elmer	GPLv2	221
3113	elmo	GPLv2orlater	221
3112	elog	GPLv2orlater	221
3111	eltclsh	BSD_2Clause	221
4985	ElysiumDownload	GPLv2	221
